Family	Shi Tree label	x1	y1	z1	x2	y2	z2	x3	y3	z3	x4	y4	z4	x5	y5	z5	x6	y6	z6	x7	y7	z7	x8	y8	z8	x9	y9	z9	x10	y10	z10	x11	y11	z11	x12	y12	z12	x13	y13	z13	x14	y14	z14	x15	y15	z15	x16	y16	z16	x17	y17	z17	x18	y18	z18	x19	y19	z19	x20	y20	z20	x21	y21	z21	x22	y22	z22	x23	y23	z23	x24	y24	z24	x25	y25	z25	x26	y26	z26	x27	y27	z27	x28	y28	z28	x29	y29	z29	x30	y30	z30	x31	y31	z31	x32	y32	z32	x33	y33	z33	x34	y34	z34	x35	y35	z35	x36	y36	z36	x37	y37	z37	x38	y38	z38	x39	y39	z39	x40	y40	z40	x41	y41	z41	x42	y42	z42	x43	y43	z43	x44	y44	z44	x45	y45	z45	x46	y46	z46	x47	y47	z47	x48	y48	z48	x49	y49	z49	x50	y50	z50	x51	y51	z51	x52	y52	z52	x53	y53	z53	x54	y54	z54	x55	y55	z55	x56	y56	z56	x57	y57	z57	x58	y58	z58	x59	y59	z59	x60	y60	z60	x61	y61	z61	x62	y62	z62	x63	y63	z63	x64	y64	z64	x65	y65	z65	x66	y66	z66	x67	y67	z67	x68	y68	z68	x69	y69	z69
Pteropodidae	Hypsignathus_monstrosus	15,448766	-19,251022	9,953823	14,710704	-19,212696	10,055523	19,799471	-15,814091	11,028744	10,426994	-15,567995	11,228752	20,968639	-10,043339	12,234268	9,941378	-9,648975	12,540657	22,62648	-0,023212	12,655674	8,531262	0,29265	13,299217	23,879181	4,187411	12,477856	8,010033	4,235059	13,614037	19,996124	22,414843	10,210487	12,410518	22,645651	10,420597	24,0718	26,006006	12,667404	9,317504	26,112009	12,836014	26,539934	33,025513	11,479012	6,98803	33,319061	11,925686	26,232857	30,412867	13,032623	6,888921	30,910486	13,451141	25,595169	30,085184	10,681431	7,657706	30,417009	11,142414	22,167753	39,245956	11,823341	11,264056	39,129677	11,965477	16,974823	40,661888	14,321098	16,818575	35,548523	9,327469	15,976439	14,459127	12,573254	15,343164	-15,035114	12,100658	15,319218	-17,950243	19,255695	15,5957	-12,3346	22,0379	15,8841	-6,3538	23,9342	16,0567	-0,3553	25,7834	15,8935	5,8775	26,4989	15,9501	12,0192	27,8144	16,1499	18,2673	28,1954	16,5777	24,4412	29,2522	16,8745	30,5304	27,9785	16,7835	35,0973	23,8115	17,058588	39,587387	19,476974	25,487125	4,35751	19,16349	28,1737	6,703	16,9399	29,5413	10,6212	16,0764	30,5436	14,7477	16,5148	31,5426	18,742	17,6096	32,1001	22,9226	17,035	30,6493	26,703	15,8145	28,234715	30,129435	15,212128	25,485939	6,311663	14,276382	28,1383	7,8065	14,4718	29,6859	10,5626	14,6419	30,4461	13,5791	15,3489	31,0915	16,6963	15,5562	31,8927	19,7539	15,2151	31,9624	22,8379	14,7968	30,304508	25,252707	13,946903	6,409261	4,734955	19,755478	4,1763	7,511	17,4886	2,9224	11,4847	16,6525	1,9585	15,6297	17,0919	1,0807	19,6431	18,2367	0,9576	23,8391	17,5075	2,668	27,507	16,2709	5,299855	30,805128	15,683571	6,678694	6,952063	15,011288	4,523	9,0366	15,1186	2,933	11,5573	15,0736	2,2338	14,4209	15,6777	1,9163	17,3836	16,1017	1,3443	20,3262	16,2756	1,0559	23,2078	15,4956	2,327749	25,688326	14,622337
Pteropodidae	Hypsignathus_monstrosus	14,829144	-23,084023	6,62561	14,089848	-23,248941	6,637043	20,034107	-19,297234	7,586327	9,337646	-18,744709	7,591393	21,116623	-12,668888	9,503052	8,967651	-12,198914	9,556622	24,116631	-1,992622	11,139404	6,655384	-1,528515	11,330666	24,912308	2,729065	11,432655	6,465885	3,101768	11,79948	20,214539	22,873825	9,295891	12,265202	23,148804	9,660664	24,035751	27,025414	12,346218	8,70071	27,19297	13,357246	27,425438	33,961586	12,29348	6,327171	35,122536	13,042953	26,711456	30,823265	13,499588	6,501724	31,599228	14,317055	25,850273	30,752876	10,806133	7,257233	31,539017	11,65641	22,362381	40,645866	13,167488	11,927727	41,020096	13,73917	17,568974	41,478935	15,877022	16,814739	37,618668	10,811882	16,021488	14,365601	11,704575	14,942104	-17,801285	9,255486	14,440331	-20,974693	18,624641	15,0791	-14,9352	21,6662	15,5593	-8,5134	23,9006	15,9467	-2,0875	26,1312	16,2259	4,6753	26,8402	16,4848	11,3014	28,4172	16,709	18,0139	29,448	16,8638	24,7834	30,1612	17,0403	31,5086	29,4929	17,292	36,047	24,8049	17,24786	40,841827	19,998341	26,603432	3,140785	19,011559	29,2554	5,5573	16,4338	31,4603	9,2677	15,6442	32,2303	13,613	16,3408	32,9312	17,7471	17,8737	33,1734	22,1279	17,9502	31,7401	26,0811	16,4739	29,471489	29,542892	15,113907	26,656311	5,480827	13,310837	29,4335	6,921	13,8306	31,4408	9,441	14,0093	32,2472	12,5108	14,9817	32,8112	15,6947	15,7758	33,3683	18,9708	16,0144	33,1305	22,2143	15,4582	31,773567	24,950714	14,300232	4,759708	3,842651	19,461769	2,3898	6,7939	16,9737	0,5625	10,838	16,2335	0,0765	15,2327	17,1478	-0,2746	19,4085	18,9377	-0,2077	23,9405	18,5702	1,4289	27,812	16,8729	4,37706	31,060577	16,081001	4,985043	6,779243	13,769653	2,1394	8,1242	14,145	0,6157	11,026	14,3642	0,5448	14,3481	14,8752	0,1101	17,4378	16,1056	-0,3674	20,6746	16,7154	-0,2413	23,9901	16,1615	1,061756	26,893814	15,207676
Pteropodidae	Myonycteris_angolensis	15,5898	-6,22267	10,608583	14,975364	-6,202402	10,652866	18,268845	-4,992735	11,507942	12,510676	-4,859761	11,634689	18,902367	-2,34464	12,617072	12,051147	-2,198036	12,742416	19,82897	2,93863	12,845617	11,360386	3,072995	13,132854	21,42135	10,710825	13,159813	10,217825	10,797583	13,496383	18,600315	22,068821	13,024377	14,096835	22,161997	13,10432	22,951866	23,98765	14,96182	10,151937	24,358406	15,336758	23,747828	29,204556	14,972657	9,726152	29,903625	15,346285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20,235191	33,936703	16,32682	13,20647	34,23708	16,305706	16,590656	34,699787	18,069115	16,518723	32,196022	14,005796	16,209225	16,405577	14,014276	15,419444	-4,055699	12,120975	15,60516	-5,350291	15,866578	15,6796	-1,4596	17,413	15,7771	2,4972	18,8136	15,9407	6,3887	20,3446	15,9773	10,112	22,2501	16,0104	13,8217	24,2034	16,4192	17,5807	25,9814	16,8692	21,6949	26,5321	16,9239	25,7462	25,5171	16,8537	29,565	23,8059	16,922779	33,047585	21,628712	21,630535	6,278495	17,416088	23,8763	8,2775	15,7094	26,2584	10,7848	15,7715	27,5641	13,8314	16,6971	28,0608	17,0623	17,678	28,509	20,4724	17,1477	27,0937	23,4611	16,4136	24,984493	25,516697	16,17194	22,205311	8,481791	13,918427	24,5938	9,4085	14,5079	26,6776	10,9661	14,6692	27,5091	13,4086	15,4088	27,9282	15,9524	16,1919	28,6031	18,5156	16,5662	28,3519	21,0979	16,0701	27,078835	23,206402	15,026043	10,196951	6,648293	17,648552	8,1279	8,7789	16,1091	5,7937	11,2388	16,2398	4,7289	14,2702	17,0913	4,5989	17,497	18,0368	4,5818	20,8581	17,7461	5,7905	23,9081	16,9163	8,097292	26,383022	16,603954	9,295444	9,127691	14,200635	6,963	9,9357	14,8283	5,3288	11,8427	15,2127	4,7898	14,2922	15,9037	4,5095	16,7362	16,7724	4,0508	19,2806	17,026	4,3541	21,7854	16,6518	5,860601	23,533396	15,51356
Pteropodidae	Myonycteris_angolensis	15,733803	-6,459735	12,391207	15,412718	-6,478589	12,393448	18,663944	-4,928731	13,574749	12,506	-4,795562	13,664564	19,291054	-2,494956	14,043503	12,293829	-2,179986	14,141575	21,104984	5,484469	13,976099	10,901386	5,88167	14,026478	21,877281	10,822038	13,771748	10,265707	11,047162	13,900623	19,061596	21,861034	12,890207	13,59919	21,95451	13,046492	21,723	23,451132	14,112955	10,669783	23,660788	14,673141	24,006729	29,111902	14,497082	9,351034	29,350367	14,646507	23,675476	26,523947	15,010944	9,353468	26,995741	15,246668	22,381618	26,87817	12,706337	10,447588	26,848267	12,843546	20,022152	33,092873	15,406252	13,262489	33,21669	15,324385	16,618029	34,155563	16,543512	16,612823	31,177774	13,001663	16,189304	15,823412	14,030849	15,77722	-4,105928	13,851971	15,767678	-5,591052	17,891926	15,9454	-1,5042	19,2107	15,9644	2,6147	20,4922	16,1379	6,5595	22,1893	16,4094	10,5618	23,7247	16,4877	14,6455	25,1092	16,5394	18,685	26,5529	16,6142	22,9652	26,6817	16,6546	26,9586	25,113	16,6668	30,6108	22,8505	16,567348	33,85231	20,047985	22,308079	6,37631	18,390251	24,5402	8,0456	16,6374	26,6938	10,4872	16,4274	27,7657	13,5924	16,8595	28,2545	16,757	17,6847	28,5579	20,004	17,0741	27,3627	22,9568	16,293	25,155853	25,382042	16,223196	22,837383	8,295362	14,528749	24,8695	9,6479	14,8271	26,6783	11,1987	14,8995	27,6931	13,4759	15,1751	28,1505	15,9268	15,6007	28,4552	18,4275	15,769	28,4281	20,9278	15,5648	27,082211	22,731728	14,681854	9,872956	6,62883	18,436722	7,6364	8,4314	16,7859	5,7065	11,1797	16,7264	4,654	14,3208	17,2897	4,5323	17,5262	18,2191	4,3488	20,8441	17,6441	5,6097	23,7112	16,6199	7,98937	26,011591	16,554512	9,119821	8,776295	14,772486	7,0815	10,0893	15,0043	5,6812	12,0288	15,1964	4,959	14,3398	15,7066	4,4333	16,7223	16,1254	4,0609	19,1409	16,4511	4,2454	21,5526	16,1407	5,530999	23,347651	15,143475
Pteropodidae	Myonycteris_angolensis	16,339882	-7,136087	10,693722	15,801126	-7,178457	10,718754	18,981359	-5,397298	11,536163	13,025155	-5,39517	11,61072	19,525574	-3,098223	12,340214	12,594459	-2,948097	12,676819	21,063696	5,706059	13,006926	11,20411	5,86375	13,265432	21,801651	10,641657	13,561251	10,546159	10,692812	13,774408	19,212172	21,903952	12,833761	13,479618	22,03846	13,012888	22,27281	23,648479	14,856083	10,136832	23,803324	15,481424	23,871847	29,088964	14,42782	9,222292	29,64287	14,738829	23,553234	26,633013	15,380503	9,099338	26,899799	15,723528	22,956175	26,595827	13,032429	9,855445	26,866276	13,367868	20,003122	33,423813	14,959105	12,947693	33,533234	14,993446	16,507818	34,228783	16,066772	16,442701	31,096081	12,861757	16,304974	16,028772	13,948416	15,930067	-5,142577	12,140743	16,19524	-6,591551	16,276863	16,1988	-2,5642	18,1171	16,2288	1,4993	19,9164	16,291	5,5845	21,5794	16,402	9,6515	23,3086	16,486	13,8675	24,7124	16,5647	18,015	26,2679	16,5741	22,4306	26,2467	16,548	26,6823	25,0805	16,4886	30,3623	22,6236	16,628954	33,730675	19,827471	22,035275	5,643857	17,732918	24,0241	7,6465	15,9306	26,3783	10,0149	15,649	27,7271	12,9397	16,3833	27,9811	15,9398	17,9107	28,3743	19,2086	17,8037	27,7701	22,4783	17,3982	25,472216	24,684011	16,715275	22,905197	8,381678	14,230303	25,2276	9,2538	14,3491	26,7364	11,2008	14,6983	27,5302	13,5547	15,3073	28,0229	15,8782	16,2789	28,2972	18,3594	16,7931	28,2137	20,8842	16,5525	26,939276	22,880888	15,681408	10,194136	5,58043	17,818514	8,1405	7,8145	16,1258	5,9257	10,4875	16,0852	4,6191	13,5748	16,9309	4,6319	16,7185	18,4409	4,3541	20,0865	18,2324	5,1815	23,4073	17,7448	7,781631	25,580803	17,063341	9,635483	8,10962	14,521833	7,3178	9,1746	14,9477	5,6421	11,0365	15,0575	4,926	13,5324	15,5744	4,6938	15,9854	16,5738	4,473	18,493	17,3553	4,6533	21,0633	16,9474	5,616766	23,111668	16,030725
Pteropodidae	Myonycteris_angolensis	16,099058	-4,792903	13,192119	15,615213	-4,70884	13,167723	18,578569	-2,786814	14,271732	13,166354	-2,665449	14,442126	18,687578	-0,385058	15,409517	13,019423	-0,573348	15,196337	20,362202	6,543306	14,724798	11,851706	6,824289	14,868692	21,16338	11,557141	14,689436	11,274194	11,998945	14,726847	18,682171	21,287174	13,340209	13,826476	21,713612	13,399807	21,254532	23,621346	14,514543	11,171088	23,790352	14,860588	23,405476	28,921936	13,594028	NA	NA	NA	22,890392	26,228909	14,609183	9,668663	26,639271	14,909472	22,059416	26,553257	12,561424	10,562054	26,765747	12,843199	19,640938	32,707676	13,651075	13,200768	32,801403	13,642189	16,460272	34,227818	15,845303	16,381502	30,663872	12,172646	16,107834	16,465706	14,814411	15,759347	-1,915735	14,650375	16,04233	-3,350198	18,293421	16,0777	0,6003	19,6958	16,1985	4,5383	21,1686	16,4039	8,4033	22,811	16,5065	12,2442	24,5063	16,5041	16,1849	25,9545	16,6303	20,2434	26,8911	16,7149	24,3405	26,098	16,7021	27,983	24,0931	16,6552	31,1651	21,4201	16,499344	34,188759	18,560287	21,887348	7,536613	18,206814	23,8164	9,3302	16,5953	25,6676	11,7624	16,2067	26,5073	14,6823	16,714	27,2849	17,5559	17,4885	27,5475	20,545	16,7381	26,3951	23,2384	15,8909	24,399096	25,598217	15,771473	22,426163	9,282338	15,168074	24,1875	10,6443	15,0247	25,4826	12,4174	15,0541	26,2878	14,4301	15,6267	26,9013	16,5487	16,0561	27,458	18,7203	15,9484	27,6156	20,9334	15,7269	26,706774	22,752838	14,935383	10,334543	7,659696	18,42625	8,4723	9,4652	16,8359	6,5733	11,8431	16,5048	5,9347	14,77	17,0965	5,317	17,67	17,8396	5,0392	20,6636	17,1984	6,0163	23,4063	16,2877	8,080506	25,624214	15,919432	10,000654	9,816537	15,246283	8,0671	10,8768	15,3991	6,8907	12,7312	15,5787	6,1268	14,8246	16,0063	5,5685	16,9786	16,4458	5,1774	19,2033	16,3421	5,2445	21,3573	16,1416	6,047748	23,217796	15,371201
Pteropodidae	Myonycteris_angolensis	15,693383	-6,17971	11,276633	15,2079	-6,084397	11,212641	18,15023	-4,858361	12,070361	12,72854	-4,733791	12,144518	18,617016	-2,744442	12,632358	12,410369	-2,58638	12,802518	20,460461	5,698536	13,246581	11,444521	6,159236	13,39251	21,319248	10,590717	13,3787	10,872849	10,846903	13,567333	18,982634	21,273125	13,071623	13,765218	21,417662	13,365999	21,91992	22,993004	14,532139	11,125921	23,141729	14,864079	23,119764	28,752005	13,999661	10,282505	29,021486	14,441055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19,95878	32,672302	14,847708	13,701314	32,866676	14,97072	16,790188	33,678848	16,533443	16,56144	30,598078	13,066124	16,164316	15,796026	13,741384	15,426706	-3,866971	12,334174	15,532427	-4,990441	15,998476	15,6826	-1,1713	17,7089	15,7782	2,7336	19,2715	15,8988	6,529	21,0592	16,0661	10,4084	22,6044	16,2603	14,3416	24,107	16,5065	18,2103	25,746	16,7669	22,3787	26,1613	16,9086	26,2372	24,7449	17,0827	29,8418	22,6237	16,87512	32,904144	19,981766	21,323475	6,294165	17,695454	23,4335	8,0691	15,8694	25,6068	10,5751	15,9012	27,016	13,4008	17,0172	27,5638	16,5337	18,1099	27,9934	19,8534	17,9581	26,9993	22,8945	17,0783	24,962849	25,383677	16,141563	22,542435	8,831376	14,132509	24,778	9,6742	14,5344	26,2201	11,6055	14,918	26,9935	13,8244	15,6764	27,637	16,0778	16,4601	28,1967	18,4705	16,6624	28,0233	20,8696	16,3031	26,66629	22,60747	15,274327	10,503225	6,744176	17,873291	8,4623	8,5982	16,0265	6,3588	11,1542	16,2358	5,3428	14,1067	17,4148	5,0779	17,2434	18,5665	5,0175	20,5968	18,4	6,1475	23,5734	17,4766	8,507876	25,771284	16,705416	9,336184	9,169617	14,400756	7,288	10,2303	14,7166	6,0867	12,2184	15,264	5,2864	14,3588	15,9823	4,9011	16,5715	16,82	4,7116	18,9276	17,1784	4,8588	21,2909	16,9362	5,830205	23,123497	15,865939
Pteropodidae	Macroglossus_sobrinus	15,926576	-1,820039	13,137646	15,747374	-1,827065	13,127108	18,172867	0,263313	13,953041	13,544067	0,403877	13,930778	18,234653	1,861426	13,838714	13,42368	2,09846	13,77213	18,608984	5,461987	15,047399	13,332832	5,584385	14,988744	19,311726	9,909383	15,824832	13,06946	10,118284	15,809299	18,389795	19,443489	14,212188	14,411411	19,485126	14,369479	19,866579	20,106815	15,29853	NA	NA	NA	21,464615	24,282082	14,577812	11,912015	24,433483	14,486288	21,524666	22,707735	15,424092	11,603416	22,875412	15,474931	20,944866	22,883434	13,829277	12,302367	22,876236	13,899158	19,303577	27,479256	14,789264	13,786428	27,459497	14,801002	16,504522	28,802328	16,230198	16,592518	25,606922	13,803336	16,381107	14,832472	15,460912	15,834341	0,400635	14,2718	15,908985	-0,441631	16,466782	16,0781	2,4565	17,8793	16,1411	5,3992	19,2161	16,1632	8,4333	20,3277	16,1701	11,3955	21,6105	16,2201	14,3663	22,8785	16,3073	17,4694	23,7706	16,4022	20,6871	23,9516	16,4274	23,7866	23,1264	16,4265	26,3775	21,2267	16,709627	28,517826	18,883789	20,293629	10,145793	18,030491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22,524353	22,485037	16,446627	20,180868	9,919048	15,954987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23,05196	20,085106	15,974336	11,860085	10,335913	17,523285	10,9079	11,6225	16,5347	10,0541	13,3653	16,7152	9,5248	15,1828	17,2279	9,391	17,0775	17,7112	9,2127	18,9775	17,3991	9,6582	20,7524	16,7889	10,635019	22,40679	16,431747	12,123714	10,559837	15,874753	11,2516	11,899	15,7519	10,5595	13,3087	15,8704	10,0553	14,7672	16,3128	9,6167	16,2655	16,686	9,4256	17,7843	17,1396	9,3481	19,2794	16,6763	10,022474	20,511881	15,954197
Pteropodidae	Macroglossus_sobrinus	15,893924	-2,234256	12,22725	15,601814	-2,253794	12,2313	18,054562	-0,081759	13,051432	13,380436	-0,075693	13,344468	18,163208	1,47637	13,023958	13,417061	1,588772	13,293372	18,793903	6,795708	15,170795	13,105252	6,960819	15,32885	19,252121	9,451782	15,84404	12,899145	9,510066	16,020588	18,258057	19,424225	14,44166	13,93704	19,515583	14,42213	19,879471	20,365364	15,712889	12,455303	20,745157	16,067345	21,31683	24,388157	14,309053	11,554405	24,77368	14,349069	21,23982	22,661985	15,334255	NA	NA	NA	20,546291	22,635662	13,620731	NA	NA	NA	19,20303	27,777349	14,779081	13,783888	27,847509	14,829655	16,512529	29,148525	16,280361	16,564739	26,118816	13,46624	15,974233	14,585712	16,092438	15,747095	-0,317374	13,441375	15,968632	-0,76716	15,978667	16,0574	2,1109	17,6734	16,1857	5,1779	19,0189	16,2664	8,3049	20,2254	16,2387	11,3487	21,6245	16,3668	14,3629	23,0724	16,5431	17,584	23,9391	16,6043	20,8984	23,5596	16,5411	24,1508	23,6117	16,5205	26,8205	21,6076	16,622684	29,131962	19,202618	20,737797	10,083846	17,868637	21,7555	11,3032	16,6132	22,7487	13,1256	16,3984	23,6308	14,9714	16,8121	23,9345	16,9667	17,3519	24,098	19,0204	17,5109	23,4189	20,6988	16,6337	22,321194	22,406824	16,278439	19,766937	9,655032	15,886173	20,9278	10,9028	15,6659	21,8519	12,3711	15,6215	22,6825	13,873	15,8456	23,264	15,4944	16,1444	23,5421	17,1337	16,6824	23,7981	18,8461	16,5896	23,033449	20,197273	16,029587	11,747517	9,967237	18,390247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10,454554	22,659414	16,634851	12,246312	10,337998	16,103039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9,761387	21,285603	16,130167
Pteropodidae	Megaerops_wetmorei	16,006077	4,022398	14,362952	15,604918	4,031924	14,410172	17,382465	4,245389	14,331662	14,214022	4,367671	14,418992	18,262714	5,679152	14,38798	13,431677	5,857958	14,544952	19,195724	10,271714	14,113519	12,965076	10,468934	14,263487	19,101231	11,73207	14,383085	13,071623	11,933584	14,452399	17,987904	19,184891	13,959681	14,497426	19,183311	13,879705	19,896681	20,112991	15,115269	12,552771	20,442604	15,468285	20,6194	23,965649	14,992069	12,028337	24,162958	15,241901	21,243078	22,26334	15,688296	11,370559	22,341259	15,784298	20,571308	22,481461	14,2725	12,010233	22,807869	14,363143	19,070831	26,408623	15,616524	13,856978	26,462582	15,698703	16,650414	27,749554	16,692713	16,480028	25,056448	13,907313	16,20892	15,799772	14,693518	15,854098	5,67324	14,615096	15,974263	4,299848	17,387108	16,0552	6,6339	18,4364	16,1312	8,9426	19,6037	16,2365	11,1634	20,934	16,3793	13,4357	22,1932	16,5116	15,8984	23,0234	16,6302	18,4296	23,5584	16,7733	21,0233	23,4977	16,6751	23,4501	22,6395	16,5941	25,5336	21,0879	16,538305	27,438734	19,341684	20,297899	9,357117	17,164581	21,5408	10,6182	15,8023	22,7841	12,4697	15,9131	23,6306	14,3215	16,9126	23,9809	16,3973	17,7738	24,0157	18,6707	17,8598	23,5467	20,6157	16,9669	22,027035	21,810829	16,132269	19,899487	10,52423	14,558382	21,4999	11,1697	14,9235	22,6317	12,5124	15,1428	23,3238	14,041	15,7636	23,85	15,5939	16,491	24,2253	17,2419	17,0515	23,8869	18,8733	16,5499	23,22348	20,021439	15,364068	11,984884	9,361761	17,565228	10,8823	10,7386	16,1494	9,6989	12,6132	16,1249	8,9644	14,5161	17,1428	8,5957	16,6496	17,8376	8,5457	18,9127	18,1209	8,9678	20,8505	17,2612	10,520613	21,820868	16,396358	12,044613	10,994836	14,891149	10,5591	11,8035	15,2055	9,4396	13,0027	15,6345	8,9587	14,49	16,3515	8,6854	16,117	16,8409	8,4114	17,8056	17,0094	8,641	19,4662	16,8624	9,395234	20,440332	15,731752
Pteropodidae	Micropteropus_pusillus	15,647074	0,201783	12,842283	15,203794	0,25469	12,838299	17,71447	1,692526	13,517424	13,297631	2,045002	13,671143	18,514408	4,426513	14,066717	13,03859	4,672139	14,096729	19,807606	8,346573	14,160192	12,13685	8,853477	14,367722	20,186974	10,272912	14,472895	11,652768	10,72167	14,59767	NA	NA	NA	NA	NA	NA	20,991352	21,016056	15,419426	11,881651	21,619129	15,877584	22,567661	24,815315	15,168018	10,755464	25,710777	15,622799	22,662449	23,193935	16,22028	10,693033	23,878517	16,598204	21,803162	23,088383	14,225084	11,266582	23,835957	14,616205	19,959602	28,419453	16,226574	14,022013	28,87685	16,13559	16,896191	29,475601	18,018993	16,705379	26,327724	14,820583	16,321625	16,385098	14,729813	15,51537	2,964946	13,823689	15,625874	0,688381	16,942492	15,7459	3,358	18,4315	15,9051	6,2158	19,5872	16,061	8,8655	21,1346	16,1752	11,6687	22,3819	16,2914	14,5731	23,4051	16,4051	17,4829	24,3918	16,5346	20,5481	24,4611	16,7227	23,5357	23,7182	16,8211	26,2533	22,2831	16,88496	28,944023	20,785227	20,35474	8,178182	17,544312	18,7509	8,5351	16,0307	21,3219	9,2573	15,9027	23,4319	11,4251	15,7129	24,3897	14,1907	16,5682	25,1156	16,9756	17,6121	24,978	19,9912	17,2918	23,625256	22,729637	16,834686	21,082397	10,388632	14,687832	22,391	11,4106	14,8931	23,5771	12,6595	14,7498	24,3436	14,2252	15,0673	24,9355	15,8198	15,5708	25,5235	17,3931	16,1157	25,3046	18,7908	16,3434	24,357258	20,255882	16,15509	11,455626	8,615337	17,638226	10,0203	10,1497	16,4838	8,7657	12,1225	15,9424	8,2591	14,397	16,4991	7,9418	16,4618	17,6967	7,6718	18,8297	17,8276	8,2159	21,1531	17,6663	9,500334	23,178402	17,425035	10,949661	10,97318	14,952785	9,695	12,038	15,1768	8,8102	13,3567	15,0209	8,2354	14,975	15,3342	7,8317	16,6146	15,7933	7,4239	18,2115	16,3744	7,5689	19,8382	16,809	8,364836	21,351151	16,601076
Pteropodidae	Myonycteris_relicta	16,929676	-3,511156	10,827978	16,430779	-3,515388	10,945893	19,117392	-2,101815	11,607681	14,15979	-2,173308	11,544362	19,777966	-0,148798	12,354503	13,548908	-0,087976	12,31231	21,232338	6,753723	13,418776	12,339434	6,728678	13,523482	21,637794	10,616791	14,049758	11,742935	10,774864	14,081116	NA	NA	NA	NA	NA	NA	22,773283	22,492622	16,071129	10,428009	22,889048	16,004452	23,053728	27,730244	15,450518	10,370484	27,696287	15,360982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20,012674	31,652546	16,022259	13,668329	31,719662	15,689102	16,828445	32,813892	17,925253	16,740726	29,834118	14,440204	16,666107	15,89818	14,572916	16,705334	-1,133348	11,926743	16,727173	-3,893625	14,701941	16,6142	-0,597	17,0307	16,6011	2,9466	19,0056	16,6418	6,5712	20,7984	16,7075	10,0521	22,8586	16,7558	13,6895	24,6552	16,7706	17,4547	26,0811	16,6207	21,4931	26,3089	16,6122	25,4506	25,5792	16,8471	29,0181	23,6852	16,882929	32,191547	21,18972	22,154642	6,693326	17,486807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24,753922	24,097349	17,196306	22,484795	10,007162	14,320681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26,319473	21,755676	16,008118	11,256432	6,97863	17,380081	9,8811	8,9311	15,7837	8,2073	11,2313	15,4638	6,825	13,5782	16,3175	6,3575	16,1953	17,4404	6,3874	19,0525	17,6711	6,9926	21,8291	17,2541	8,845421	23,985962	17,132748	11,057504	9,342898	14,49192	9,4197	10,7272	14,6698	7,9393	12,2801	14,5733	6,9972	14,1096	15,1906	6,4641	16,0586	15,9618	6,2522	18,1362	16,4811	6,6338	20,2464	16,5369	7,056225	22,248898	15,979809
Pteropodidae	Nyctimene_albiventer	15,845793	1,645965	11,687719	15,606726	1,63953	11,721055	17,737953	1,928216	12,088717	13,606073	2,230787	12,283012	18,785854	3,441657	11,826505	12,903853	3,609807	11,985679	19,778843	8,789575	11,95212	11,933014	8,943643	12,136522	19,685883	10,846874	12,40752	12,072901	10,785482	12,780039	19,743336	19,958549	12,306154	NA	NA	NA	21,632887	20,825565	15,11203	11,00161	21,04575	15,511234	22,357964	24,659584	14,811659	10,461568	25,039993	15,284674	22,159298	22,432468	15,40836	10,61237	22,815571	15,668836	21,820072	22,621361	13,711445	10,931192	22,877441	13,912032	19,60075	28,207706	15,143582	NA	NA	NA	16,475018	29,267635	16,395542	16,502392	26,616779	13,623351	15,97291	13,869493	13,856028	15,766397	4,25455	12,761388	15,981339	2,161791	16,8167	15,9713	4,7061	18,4354	16,0606	7,2876	20,0818	16,2268	9,7223	21,9146	16,3257	12,5313	23,0855	16,3927	15,3549	24,2708	16,4442	18,3769	24,4932	16,5018	21,3815	23,8961	16,5565	24,2237	22,7574	16,5918	26,892	21,2594	16,587265	29,056816	19,138247	20,363167	6,576461	17,460815	22,0693	8,1154	15,6485	23,9731	10,2213	15,2487	25,1199	12,4614	16,6685	24,9558	14,8328	18,3076	25,1138	17,7263	18,5916	24,7312	20,3113	17,4276	23,439171	22,127983	16,36338	20,418245	9,129253	12,868892	22,1447	9,9637	13,9084	23,9452	11,0201	14,5412	24,9002	12,621	15,5886	24,9971	14,4792	16,7342	25,2192	16,5691	17,2967	25,1772	18,6596	16,9463	24,516033	19,880234	15,443327	11,495226	6,636191	17,558691	9,9203	8,4341	15,8396	8,0647	10,651	15,5617	7,3069	12,9448	17,0858	7,6678	15,3409	18,6111	7,769	18,2623	18,9167	8,1454	20,8844	17,8753	9,528337	23,047684	16,732868	11,180633	9,466745	13,366947	9,4918	10,4815	14,2861	7,9738	11,8538	14,9519	7,3234	13,4862	16,1564	7,4814	15,2308	17,3911	7,4542	17,3631	17,7274	7,5703	19,4168	17,23	8,183418	20,806126	15,753317
