Family	Shi Tree label	x1	y1	z1	x2	y2	z2	x3	y3	z3	x4	y4	z4	x5	y5	z5	x6	y6	z6	x7	y7	z7	x8	y8	z8	x9	y9	z9	x10	y10	z10	x11	y11	z11	x12	y12	z12	x13	y13	z13	x14	y14	z14	x15	y15	z15	x16	y16	z16	x17	y17	z17	x18	y18	z18	x19	y19	z19	x20	y20	z20	x21	y21	z21	x22	y22	z22	x23	y23	z23	x24	y24	z24	x25	y25	z25	x26	y26	z26	x27	y27	z27	x28	y28	z28	x29	y29	z29	x30	y30	z30	x31	y31	z31	x32	y32	z32	x33	y33	z33	x34	y34	z34	x35	y35	z35	x36	y36	z36	x37	y37	z37	x38	y38	z38	x39	y39	z39	x40	y40	z40	x41	y41	z41	x42	y42	z42	x43	y43	z43	x44	y44	z44	x45	y45	z45	x46	y46	z46	x47	y47	z47	x48	y48	z48	x49	y49	z49	x50	y50	z50
Hipposideridae	Rhinonicteris_aurantia	16,850769	15,248072	13,737398	17,602369	15,585547	13,835482	16,130451	15,589184	13,626658	17,765881	16,455524	13,425508	15,925945	16,405771	13,317791	18,087179	17,816284	13,362453	15,383848	17,763098	13,188884	20,137329	25,614388	13,931533	12,65367	25,298317	13,510226	18,495651	25,765133	13,662665	14,254928	25,614681	13,395498	20,28952	25,378319	13,328229	12,585066	25,110741	12,803066	18,517923	21,925034	13,31418	18,6663	22,4477	13,706	18,9301	22,6158	14,3143	19,1223	23,0446	14,7577	19,0445	23,5459	14,3624	19,1512	24,1751	14,1336	19,2696	24,8607	14,1233	19,367327	25,533798	14,00104	14,718222	21,697178	13,090573	14,4265	22,2453	13,3896	14,087	22,4165	13,9789	13,7361	22,7759	14,4318	13,7762	23,3126	14,0751	13,7369	23,9572	13,8193	13,6476	24,6613	13,7638	13,570032	25,359959	13,642638	20,900761	25,30514	12,739944	20,3302	24,7224	12,1719	19,5567	24,048	12,4128	19,0075	23,1518	12,2002	18,6544	22,1989	11,8211	18,4083	21,1454	11,7775	18,2151	20,0789	11,8784	18,0858	19,0013	11,9625	17,9425	17,9273	12,0615	17,6586	16,8821	12,1358	16,936108	16,169653	11,948407	16,1008	16,8689	12,0116	15,6917	17,9081	11,9193	15,4517	18,9997	11,7902	15,2595	20,1019	11,6607	14,984	21,1833	11,5126	14,6125	22,215	11,635	14,014	22,9905	12,1561	13,5711	23,9615	11,9446	12,6225	24,4724	11,7129	12,178952	25,117516	12,226701
Hipposideridae	Triaenops_afer	16,793835	14,223808	13,563196	17,818924	14,605515	13,841814	15,771439	14,530457	13,656446	18,206949	15,582327	13,743208	15,391326	15,399858	13,459894	18,398104	17,313015	13,637407	15,022806	17,157953	13,4814	20,557861	26,124485	13,76712	12,187113	25,81505	13,274309	18,659729	26,167877	13,706525	14,108425	26,079058	13,39789	20,394028	25,786465	12,984856	12,484928	25,483856	12,539858	18,906803	21,878155	13,642273	18,9838	22,393	14,1524	19,1902	22,6989	14,7911	19,2564	23,2399	14,8603	19,2318	23,7964	14,3797	19,2815	24,4888	14,1587	19,38	25,2201	14,1049	19,535648	25,916485	13,922178	14,2462	21,692562	13,404438	14,0187	22,1842	13,9103	13,733	22,5366	14,5129	13,4707	23,0977	14,4998	13,5817	23,6637	14,0207	13,5241	24,3801	13,8299	13,4118	25,1229	13,7492	13,300032	25,810371	13,483765	20,968498	25,832584	12,299817	21,2848	24,9525	12,1148	20,2113	24,5688	11,9439	19,5426	23,5405	12,1408	19,1791	22,3528	11,8858	18,9487	21,1661	11,567	18,6242	19,9541	11,7916	18,395	18,7126	11,9507	18,1957	17,4537	11,9328	17,8781	16,2214	11,9063	17,0632	15,313846	11,697771	16,0205	15,9603	11,783	15,5768	17,1819	11,8507	15,2143	18,4351	11,8345	14,8915	19,681	11,6285	14,5832	20,9092	11,3133	14,0769	22,052	11,5618	13,5633	23,2148	11,8019	12,8938	24,2238	11,4592	11,7167	24,6325	11,6141	12,082355	25,537682	11,860695
Hipposideridae	Triaenops_afer	16,738907	14,608386	13,526554	17,594702	14,994282	13,774836	15,904408	14,923897	13,65228	17,86298	15,945391	13,629017	15,589668	15,859303	13,499594	18,198347	17,659969	13,52998	15,165405	17,56839	13,32932	20,533875	25,869007	13,745199	12,284978	25,488094	13,308784	18,552902	25,985039	13,615191	14,324003	25,735483	13,34561	20,462143	25,387016	13,063437	12,457088	25,035469	12,57937	18,692442	21,990284	13,559609	18,8785	22,3978	14,0748	19,1493	22,7067	14,6635	19,3155	23,3051	14,9125	19,1703	23,7843	14,3923	19,2297	24,4494	14,1468	19,375	25,156	14,0645	19,530436	25,842842	13,889826	14,466718	21,827065	13,361778	14,1554	22,2512	13,8167	13,8755	22,548	14,407	13,5776	23,1278	14,5752	13,7248	23,5973	14,0499	13,659	24,2523	13,786	13,4661	24,944	13,6791	13,256268	25,614248	13,496892	20,956766	25,562889	12,52359	21,3382	24,6126	12,3809	20,1848	24,3597	12,1652	19,3775	23,5748	12,2353	19,0385	22,4163	11,9786	18,7926	21,2344	11,8549	18,5437	20,0241	11,932	18,3215	18,808	11,9934	18,0908	17,592	12,0044	17,7739	16,3966	11,9966	16,953232	15,610959	11,68543	16,0098	16,3096	11,8367	15,5774	17,4586	11,8277	15,2614	18,6469	11,7938	14,99	19,842	11,6854	14,6928	21,0266	11,5328	14,2618	22,1562	11,6582	13,7933	23,2632	11,9027	12,9413	24,0418	11,6962	11,7786	24,0982	11,736	11,994783	25,142757	11,988211
Hipposideridae	Triaenops_afer	16,829086	13,34149	13,644643	17,877197	13,68939	13,883278	15,899353	13,526306	13,783678	18,15966	14,776944	13,804844	15,515875	14,5941	13,64043	18,478184	16,764383	13,676538	15,002157	16,542788	13,439865	21,104059	26,361059	13,828494	11,658551	25,974079	13,247833	18,840321	26,416819	13,547047	14,074385	26,095165	13,241274	21,025272	25,938892	13,061255	11,801725	25,535004	12,48508	18,933506	21,542477	13,613299	19,0899	22,18	14,1416	19,3114	22,5778	14,8847	19,5206	23,2937	15,2187	19,5822	23,9052	14,5959	19,5491	24,6969	14,2592	19,7263	25,5429	14,1075	20,014538	26,330153	13,888737	14,254002	21,308031	13,332672	13,9838	21,9456	13,8251	13,682	22,3203	14,5378	13,3198	22,9724	14,8393	13,3111	23,6181	14,2823	13,2424	24,358	13,8883	13,1172	25,1932	13,7128	12,915137	25,996206	13,485382	21,876036	25,951462	12,399883	21,7521	24,9829	12,2732	20,5688	24,3456	12,2235	19,7674	23,2987	12,0009	19,3709	22,1069	11,479	19,033	20,8076	11,3911	18,7833	19,4776	11,525	18,5692	18,1355	11,5865	18,3117	16,8003	11,5999	17,9386	15,4952	11,6444	17,101418	14,541683	11,451623	16,094	15,3838	11,5004	15,5547	16,6114	11,4295	15,1029	17,8745	11,3657	14,747	19,166	11,3093	14,4459	20,4631	11,1334	14,0126	21,7138	11,174	13,4754	22,8644	11,6012	12,7433	23,9457	11,6417	11,5371	24,4842	11,6159	10,952017	25,324768	11,633688
Hipposideridae	Triaenops_afer	16,798241	13,716863	13,487674	17,794575	13,87501	13,69276	15,847786	13,791891	13,634722	18,228065	14,95322	13,691704	15,308252	14,847937	13,492584	18,575802	16,817356	13,435484	14,886618	16,688457	13,296122	21,150501	26,300507	13,668553	11,538424	25,860909	13,192902	18,907633	26,256439	13,324255	13,859385	26,129971	13,152876	20,957596	25,729927	12,787067	11,889894	25,273081	12,277654	18,931475	22,00246	13,761748	19,0019	22,4386	14,4515	19,3135	22,6672	15,1751	19,4572	23,2484	14,938	19,4236	23,9008	14,4224	19,4617	24,6562	14,0979	19,6666	25,448	13,9351	19,996117	26,18961	13,747351	14,195509	21,805096	13,584614	13,9499	22,179	14,2547	13,562	22,4932	14,8979	13,3069	23,0498	14,6083	13,3689	23,7069	14,1023	13,2169	24,4445	13,7698	12,9621	25,2244	13,6232	12,684619	25,969612	13,380818	21,67701	25,848732	12,00606	21,5538	24,9484	11,9274	20,5038	24,2998	12,1991	19,7627	23,2912	12,0119	19,3312	22,1827	11,5619	18,98	20,9647	11,5183	18,7185	19,7182	11,6355	18,5024	18,4586	11,6896	18,2407	17,207	11,6769	17,8462	15,9936	11,6659	16,989956	15,120022	11,58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11,905796	24,854851	11,9695
Hipposideridae	Triaenops_persicus	16,828438	15,122546	13,528477	17,681522	15,470685	13,6978	15,988751	15,395956	13,694001	17,933285	16,269545	13,506689	15,60581	16,176041	13,336267	18,192324	17,800293	13,505526	15,189068	17,60272	13,275572	20,289486	25,816601	13,886097	12,518439	25,446157	13,359024	18,479385	25,867565	13,793859	14,288728	25,668381	13,520617	20,08778	25,454006	13,081362	12,778034	25,019043	12,528709	18,636089	22,068727	13,567699	18,6884	22,4719	14,1294	18,877	22,6714	14,7751	18,9866	23,1864	14,7375	18,9765	23,6956	14,2709	18,9998	24,3768	14,1403	19,1589	25,0615	14,1094	19,400326	25,710861	13,990007	14,5938	21,951206	13,408081	14,3223	22,2978	13,9271	14,0956	22,471	14,5494	13,9039	22,9722	14,3726	13,8988	23,4906	13,9197	13,7991	24,1419	13,7717	13,6301	24,8103	13,7658	13,442201	25,453455	13,600086	20,803383	25,319191	12,248311	20,2604	24,6613	12,2327	19,4384	23,9621	12,3068	19,0475	22,9707	12,0867	18,8425	21,9638	11,7366	18,5538	20,9125	11,8424	18,3409	19,846	11,9627	18,2042	18,7593	11,9968	18,0481	17,6754	11,9728	17,7445	16,6287	11,9451	16,901665	16,036774	11,738543	16,0106	16,6534	11,8192	15,6064	17,6978	11,8193	15,3432	18,7903	11,8046	15,1066	19,8874	11,7344	14,8245	20,9619	11,561	14,4839	22,023	11,5469	14,0751	23,014	11,8711	13,4124	23,9011	11,9774	12,4778	24,2473	11,5967	12,428806	25,112995	11,883924
Megadermatidae	Cardioderma_cor	17,214733	10,229056	14,569598	18,154688	10,416908	14,929382	16,071243	10,282629	14,667599	18,539265	11,788929	14,49645	15,756206	11,64539	14,39657	NA	NA	NA	NA	NA	NA	22,766777	26,918495	13,675711	10,088212	26,267481	12,845888	19,413857	27,119371	13,28088	13,369208	26,826237	12,871969	22,339153	26,360222	12,483349	10,780733	25,76976	11,495809	19,633198	21,44717	12,979922	20,2186	22,4231	13,922	20,8436	22,7295	15,2545	21,2318	23,3066	16,5797	21,6696	24,4414	17,0411	21,6348	25,0443	15,8304	21,1648	25,4957	14,48	21,066835	26,809855	13,795624	13,881967	21,201244	12,67787	12,9505	22,0642	13,3693	12,215	22,3087	14,6295	11,57	22,8181	15,8556	10,9404	23,8674	16,2423	11,0289	24,598	15,0488	11,5343	25,0546	13,8093	11,854143	26,331182	13,165009	22,657444	27,293341	11,568777	22,9752	25,912	11,3901	21,7159	24,7554	11,5641	20,8808	23,3281	11,0844	20,3153	21,806	10,4713	19,858	20,1512	10,3038	19,4112	18,4819	10,4932	19,0345	16,8115	10,7975	18,6463	15,1523	11,1417	18,3253	13,4869	11,5167	17,30685	12,178595	11,602384	16,2736	13,4948	11,3641	15,959	15,1622	10,9647	15,5707	16,8148	10,5634	15,0159	18,4327	10,2083	14,4691	20,0729	9,97	13,7539	21,634	10,1132	12,7826	23,0064	10,5632	11,5981	24,2364	10,8585	10,2438	25,1716	10,4465	10,613561	26,517971	10,738044
Megadermatidae	Cardioderma_cor	17,171471	10,199479	13,964586	18,104197	10,496918	14,285162	15,98372	10,390293	14,24601	18,324493	11,7955	14,028367	15,769331	11,694685	13,893806	18,627068	14,640223	13,30043	15,364656	14,492964	12,985394	22,56542	27,271248	13,679851	10,176849	26,728014	12,845579	19,376263	27,427	13,151104	13,411528	27,125544	12,755063	22,060963	26,680025	12,562767	10,914778	26,204802	11,710773	19,556959	21,529289	12,923303	20,2124	22,6892	13,762	20,7666	22,9805	15,3037	21,2584	23,4493	16,8266	21,7438	24,5928	17,3685	21,6759	25,1857	16,0105	21,2104	25,84	14,6016	21,047604	27,215084	13,757731	13,989408	21,41062	12,761261	13,0286	22,3739	13,5386	12,2454	22,7533	14,9202	11,4578	23,1133	16,3048	10,5905	24,0791	16,5696	10,9201	24,889	15,2555	11,5006	25,4869	13,8838	11,824434	26,836893	13,121303	22,396759	27,38682	11,44136	22,8597	26,2053	11,1372	21,5294	25,1369	11,4662	20,5857	23,7176	11,054	19,9174	22,1937	10,4503	19,3905	20,5206	10,2732	18,9869	18,7975	10,3721	18,6951	17,0641	10,5974	18,3787	15,3361	10,8312	18,0651	13,6012	11,0145	17,195766	12,167521	10,975143	16,2021	13,5258	10,9334	15,7918	15,2235	10,7098	15,3514	16,9038	10,4224	14,9464	18,5987	10,17	14,3939	20,261	10,008	13,6217	21,8323	10,0833	12,7354	23,2614	10,5824	11,6816	24,6219	10,9085	10,312	25,5893	10,4017	10,533682	26,975218	10,673287
Megadermatidae	Cardioderma_cor	17,092361	9,733587	14,243549	18,210785	10,12475	14,491866	15,909931	9,982813	14,497027	18,40847	11,474272	14,119003	15,56426	11,315865	14,029668	18,615681	14,437859	13,357026	15,296468	14,150624	13,244449	23,243765	27,255178	13,900101	9,516868	26,726149	13,099276	19,84053	27,62991	13,584018	12,922108	27,272499	13,025126	22,762123	26,771797	12,559564	10,211149	26,253386	11,592242	19,520098	21,077927	13,07847	20,2552	22,2979	13,8985	20,8965	22,8087	15,318	21,4792	23,3979	16,7461	22,0602	24,5126	17,4923	22,0087	25,1467	16,1791	21,7463	25,9925	14,8046	21,543825	27,400049	14,050507	13,868936	20,79612	12,793754	13,007	22,0152	13,4719	12,1143	22,5304	14,7635	11,2851	23,0386	16,1051	10,4598	24,0776	16,7828	10,5924	24,6196	15,4529	11,0604	25,4805	14,1367	11,213336	26,921865	13,409376	22,937309	27,63397	11,577094	23,2875	26,2068	10,8133	21,8512	25,1644	11,3651	20,8524	23,6305	10,9628	20,1656	22,005	10,2391	19,5579	20,2381	9,9509	19,1224	18,3998	10,2049	18,8182	16,5433	10,532	18,4666	14,689	10,8205	18,2326	12,8209	11,134	17,253544	11,289421	11,266652	16,0952	12,661	11,0029	15,6497	14,4779	10,7101	15,1291	16,2696	10,378	14,6847	18,0904	10,0968	14,1612	19,8863	9,8077	13,4069	21,5915	9,8784	12,4074	23,0649	10,5089	11,3016	24,5194	10,8272	10,0187	25,5976	10,1058	9,991626	26,947126	10,655769
Megadermatidae	Cardioderma_cor	17,092905	10,347589	14,454384	17,995081	10,748516	14,912066	16,071167	10,642897	14,749063	18,00539	12,041083	14,664207	15,95259	11,968979	14,345852	18,470798	14,63834	13,722524	15,393663	14,548241	13,620823	22,544353	27,095463	13,362581	10,247852	26,396423	12,823715	19,356556	27,324638	12,92495	13,27932	27,003437	12,74798	21,989386	26,49966	12,107955	10,877884	25,953606	11,608646	19,245941	21,384972	13,010852	19,9286	22,545	13,8556	20,576	22,8656	15,2691	21,034	23,4602	16,6765	21,7232	24,5387	16,9042	21,4862	25,0858	15,5475	21,218	25,7606	14,1519	21,134594	27,218647	13,570507	14,11128	21,224224	12,83946	13,159	22,2067	13,531	12,3539	22,4514	14,8556	11,5918	22,9109	16,1557	10,9157	23,9306	16,4083	11,1074	24,4665	15,1041	11,5671	25,1784	13,7905	11,628733	26,540382	13,117477	22,610186	26,880596	11,140025	22,2728	25,7099	10,9692	20,9795	24,7863	11,2912	20,2812	23,3806	10,7748	19,8418	21,8342	10,3356	19,4431	20,2159	10,2817	19,1022	18,5934	10,4547	18,7647	16,9794	10,7153	18,4011	15,3823	11,0328	18,1362	13,7691	11,3593	17,195984	12,498749	11,375672	16,2284	13,7935	11,2303	15,948	15,4376	10,9281	15,5648	17,0525	10,5784	15,131	18,6642	10,2693	14,5839	20,2591	10,0945	13,8708	21,7924	10,1512	12,974	23,1779	10,5207	11,9261	24,4552	10,8647	10,6214	25,3159	10,3201	10,658352	26,467411	10,471156
Megadermatidae	Cardioderma_cor	17,190798	10,245296	13,512149	18,211445	10,565788	13,781272	15,889562	10,39958	13,641712	18,204052	11,929021	13,628441	15,687252	11,641124	13,566219	18,793484	14,841084	13,281084	15,156421	14,660791	13,061872	23,112259	27,607853	14,06489	9,538296	27,031206	13,183744	19,716286	28,029997	13,639521	12,935362	27,719492	13,130268	22,409882	27,067322	12,700065	10,441765	26,474657	11,709787	19,773079	21,632549	13,209335	20,6198	22,7457	13,9249	21,1585	22,9688	15,4435	21,685	23,3238	16,9344	22,1687	24,4656	17,4893	21,8369	25,1688	16,08	21,6721	26,2843	14,892	21,423462	27,691372	14,119841	13,556038	21,430222	12,912434	12,5366	22,421	13,6125	11,7207	22,6489	14,9833	10,9383	22,9257	16,338	10,3096	24,035	16,6369	10,6316	24,7286	15,251	11,0084	25,8332	14,1352	11,297119	27,257742	13,462379	22,688171	27,85759	11,691386	22,8354	26,7564	10,9403	21,8611	25,4831	11,6518	20,976	24,0401	11,2453	20,2874	22,5616	10,5409	19,8633	20,8524	10,3364	19,4729	19,112	10,4766	19,0724	17,3708	10,5737	18,6925	15,6282	10,7187	18,2383	13,9016	10,825	17,282413	12,510038	10,715403	16,2302	13,867	10,6957	15,662	15,5763	10,5525	15,1739	17,3042	10,3374	14,6402	19,0186	10,1233	14,0708	20,7234	9,9458	13,4054	22,3769	10,097	12,5521	23,8687	10,654	11,5236	25,2962	10,8835	10,314	26,3062	10,0398	10,318258	27,288004	10,896719
Megadermatidae	Cardioderma_cor	17,075068	9,97123	13,584372	18,090305	10,176847	13,72014	15,850158	10,196821	13,59996	18,423893	11,539343	13,727446	15,533757	11,487188	13,600114	18,50061	14,403725	13,212747	15,212464	14,392006	13,128565	22,822039	27,007318	13,817286	9,838382	26,70525	13,217158	19,676888	27,509026	13,733381	12,979376	27,36544	13,348583	21,9571	26,388151	12,49979	10,913645	26,142862	11,873055	19,432068	21,298271	12,993803	20,0092	22,4124	13,8676	20,6265	22,8637	15,2134	21,1532	23,2606	16,606	21,6742	24,333	17,4028	21,4907	24,8962	16,0869	21,2969	25,7036	14,7851	21,263214	27,056101	14,093124	13,783571	21,090679	12,731202	12,9345	22,1606	13,395	12,1725	22,587	14,6793	11,4528	22,9578	16,0231	10,799	23,99	16,8748	10,956	24,6145	15,6139	11,2647	25,4589	14,3281	11,394773	26,822041	13,703669	22,448202	27,496691	11,589407	22,1369	26,4462	11,0017	20,9953	25,3389	11,6281	20,1052	23,9047	11,22	19,4772	22,3473	10,7114	19,059	20,6599	10,4785	18,7456	18,9317	10,5827	18,5058	17,1933	10,7014	18,3138	15,4539	10,8821	17,9829	13,7301	10,9905	17,107098	12,322746	10,835601	16,0632	13,6492	10,9507	15,6157	15,3587	10,8335	15,3201	17,094	10,6247	14,9771	18,8228	10,439	14,5368	20,532	10,2761	13,931	22,1879	10,3873	13,0901	23,6818	10,8239	12,0513	25,0433	11,1943	10,8604	26,0923	10,5047	10,394389	27,188179	11,055632
Megadermatidae	Cardioderma_cor	17,10096	10,204313	14,126703	18,24819	10,661414	14,096552	15,753824	10,505044	14,068741	18,31485	11,953691	13,928585	15,715604	11,870262	13,889004	18,653032	14,931555	13,371173	15,159184	14,718917	13,245555	23,004044	27,365532	14,003456	9,685198	26,753103	13,118966	19,867519	27,748344	13,749588	12,759609	27,352139	13,266363	22,195354	26,918821	12,510553	10,783045	26,4331	11,791201	19,338694	21,316648	13,166932	20,1282	22,484	13,7131	20,7676	22,8234	15,0911	21,3269	23,1982	16,5094	21,7744	24,1553	17,1939	21,7006	25,0432	15,9196	21,4907	26,0515	14,7367	21,502739	27,485828	14,118711	13,891134	21,135349	12,903954	12,9184	22,1987	13,3644	12,1282	22,4699	14,643	11,4067	22,7466	15,9787	10,5775	23,6522	16,5135	10,9177	24,5656	15,3644	11,168	25,495	14,1568	11,230024	26,908602	13,575306	22,44784	27,927704	11,701411	22,3773	26,7395	11,3334	21,217	25,4676	11,6336	20,3826	24,0005	11,0219	19,8351	22,3813	10,4362	19,3965	20,653	10,2419	18,9794	18,903	10,4194	18,6829	17,1374	10,6722	18,4585	15,3605	10,9266	18,1319	13,5862	11,0526	17,248959	12,104841	10,992781	16,2535	13,4883	10,9339	15,7702	15,2134	10,7846	15,387	16,9501	10,5236	14,9965	18,682	10,2405	14,5619	20,4159	10,065	13,907	22,0566	10,3209	13,1101	23,6289	10,6705	12,1059	25,0743	10,998	10,8145	26,1835	10,6111	10,48461	27,441982	10,943243
Megadermatidae	Macroderma_gigas	17,069572	3,061555	14,387246	18,488808	3,456406	14,791558	15,57618	3,455959	14,705493	18,895145	6,255243	14,439719	15,178638	6,074683	14,248754	19,349625	10,825956	13,894557	14,286963	10,660156	13,566073	25,873966	30,302504	14,555959	6,533757	29,687395	13,453734	21,333336	30,903788	14,059121	11,028753	30,620214	13,426879	25,187275	29,646761	12,564412	7,602469	29,109308	11,571998	20,647568	21,232409	14,068919	21,6027	22,8881	14,9974	22,9623	23,1383	16,6047	23,6071	23,795	18,5087	23,8723	25,4435	18,1467	23,7973	27,0208	16,6589	23,4735	28,595	15,2063	23,677814	30,603979	14,665303	12,353514	20,763681	13,561727	11,3154	22,404	14,3811	9,9463	22,7059	16,0021	8,7724	23,3501	17,7258	8,3851	24,9604	17,4489	8,4262	26,524	15,9026	8,6819	28,1763	14,477	8,941756	30,210321	13,786696	26,096718	30,11487	10,533747	27,1062	27,7444	10,0443	24,9248	27,2711	11,1126	23,0801	25,1781	10,7931	22,0322	22,877	9,4916	21,0512	20,2974	8,9195	20,4193	17,5435	9,2122	20,0782	14,7375	9,5704	19,814	11,9125	9,8292	19,2205	9,1412	9,8725	17,159317	7,557981	9,012753	15,3786	9,4163	9,3844	14,6045	12,0797	9,3395	13,9595	14,7679	9,1038	13,3491	17,4503	8,7379	12,6879	20,1236	8,4988	11,8422	22,732	8,8795	10,4361	24,8935	9,8524	8,2108	26,3568	10,2538	6,0613	26,2099	9,0605	6,00761	28,706476	9,081899
Megadermatidae	Megaderma_spasma	17,071434	10,434546	13,893731	18,126215	10,811642	14,255647	15,947886	10,675228	14,058752	18,394773	12,155396	14,04832	15,585229	12,005916	13,875796	18,701902	15,202793	13,753108	15,105058	15,009941	13,570312	22,521214	27,391432	13,867376	10,127883	26,902636	13,090998	19,744244	27,656269	13,766106	12,937688	27,301741	13,341678	22,059231	26,550705	12,41855	10,643748	26,173183	11,788576	19,334175	21,765018	13,265455	20,1222	22,8459	14,0664	21,0903	22,8652	15,266	21,5125	23,1136	16,7092	21,7476	24,1781	16,9279	21,6981	25,1238	15,7161	21,2376	26,1137	14,6065	21,166983	27,476397	14,022404	13,936912	21,418613	13,022134	12,9327	22,4438	13,5969	11,8581	22,4945	14,6532	11,2776	22,6493	16,059	10,8264	23,6549	16,2728	10,8574	24,5917	15,0582	11,3564	25,6173	13,9997	11,570538	26,978626	13,395597	22,586727	27,533302	11,864719	22,8052	26,1197	11,0937	21,4319	25,2337	11,6794	20,358	23,9606	11,1882	19,715	22,4362	10,633	19,2688	20,7679	10,4263	18,8897	19,0785	10,6444	18,5965	17,3787	10,9312	18,3254	15,6633	11,1345	17,9777	13,9513	11,2049	17,111794	12,583818	10,897049	16,1777	13,9735	11,0884	15,68	15,6728	10,9818	15,2747	17,3747	10,6898	14,8757	19,075	10,3793	14,3893	20,7708	10,1975	13,7904	22,4122	10,438	13,0546	23,954	10,91	11,9234	25,2505	11,0955	10,4225	25,5971	10,2958	10,257742	27,061947	11,085872
Miniopteridae	Miniopterus_australis	16,718569	15,633322	14,000456	17,552494	16,341785	14,079795	15,854479	16,302654	13,977523	17,639057	16,992945	13,793528	15,758236	16,826395	13,704952	18,056448	18,579718	13,606362	15,295755	18,409399	13,423817	19,614399	24,764236	14,195358	13,259922	24,562504	13,776496	18,441027	24,855606	14,103212	14,360007	24,685476	13,887751	19,508171	24,715252	13,005785	13,44087	24,455151	12,596021	18,35577	21,823769	13,044368	18,6062	22,3303	13,2274	18,9044	22,6661	13,6828	19,2193	22,6991	14,211	19,4649	22,9504	14,5357	19,4134	23,5363	14,2718	19,2709	24,1631	14,2209	19,036539	24,757969	14,235331	14,824316	21,722523	12,807888	14,5361	22,206	13,0077	14,1475	22,4822	13,4266	13,7756	22,4953	13,9078	13,5018	22,7538	14,1986	13,5385	23,3235	13,9296	13,6496	23,9463	13,8791	13,820621	24,549665	13,911997	19,758736	25,195255	12,553401	19,8089	24,5653	12,4096	19,1274	23,8645	12,5143	18,8028	23,0207	12,0518	18,5788	22,0721	11,853	18,3368	21,0823	11,9563	18,2294	20,0809	12,1447	18,1055	19,0841	12,3444	17,8562	18,1011	12,4972	17,4913	17,158	12,6407	16,816193	16,431038	12,538285	16,0478	17,0139	12,5356	15,6562	17,9372	12,3799	15,3751	18,8949	12,1815	15,1993	19,8732	11,9647	15,0572	20,8587	11,752	14,8372	21,8371	11,5852	14,4262	22,7437	11,7226	13,93	23,5218	12,1442	13,3419	24,2656	11,9971	13,142529	24,911112	12,139354
Miniopteridae	Miniopterus_inflatus	16,929399	13,583092	14,426418	17,867077	14,537004	14,526547	15,866446	14,415373	14,416737	17,909307	15,30509	14,080316	15,736716	15,169132	13,96721	18,471897	17,307009	13,668143	15,095726	17,124226	13,544928	19,985703	25,554134	14,39124	12,770474	25,292442	13,952163	18,436354	25,689102	14,312518	14,274578	25,518438	14,029336	19,937521	25,377392	12,846937	12,990125	25,067936	12,393864	18,461586	21,484272	13,026625	18,7668	22,2452	13,1836	19,1468	22,7736	13,7613	19,5515	22,7113	14,5104	19,8688	23,1465	15,0534	19,786	23,9335	14,661	19,5793	24,7621	14,4222	19,278957	25,577112	14,469287	14,673162	21,380787	12,699471	14,2593	22,0707	12,9129	13,7708	22,5082	13,4515	13,3478	22,4649	14,2016	13,0374	22,9365	14,6052	13,1193	23,717	14,2454	13,2715	24,539	14,0263	13,555386	25,333809	14,099295	20,452162	26,08522	12,2522	20,2547	25,1868	12,1726	19,4576	24,2307	12,2322	19,0238	23,1192	11,7488	18,6125	21,96	11,3969	18,3734	20,7014	11,4783	18,3087	19,4329	11,6879	18,2531	18,1679	11,923	18,0519	16,9193	12,1645	17,7216	15,7225	12,4893	16,929344	14,820795	12,388126	16,0492	15,6122	12,356	15,6925	16,7734	12,0289	15,4254	17,9805	11,774	15,2702	19,2074	11,5249	15,1439	20,4431	11,3025	14,8663	21,6681	11,239	14,3819	22,8154	11,4205	13,785	23,8454	11,8199	12,974	24,7679	11,7942	12,585579	25,631027	11,690803
